City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Minas Novas,BR,2021-03-28 22:58:07,-17.2186,-42.5903,72.43,71,9,3.83
294,Oktyabrskoye,RU,2021-03-28 23:02:48,43.0645,44.7417,37.4,100,100,6.71
295,Zhanakorgan,KZ,2021-03-28 23:02:48,43.9098,67.2495,41.86,62,100,5.82
296,Ransang,PH,2021-03-28 23:02:48,8.9603,117.5828,79.63,82,49,6.08
297,Namtsy,RU,2021-03-28 23:02:49,62.7161,129.6658,-2.2,78,40,2.24
298,San Quintin,MX,2021-03-28 23:02:49,30.4833,-115.95,69.67,38,0,12.86
299,Emerald,AU,2021-03-28 23:02:49,-23.5333,148.1667,78.01,69,23,9.22
300,Pavilosta,LV,2021-03-28 23:02:50,56.8879,21.1859,41.0,81,90,10.36
301,Lazaro Cardenas,MX,2021-03-28 23:02:50,17.9583,-102.2,81.36,55,2,9.51
302,Kosterevo,RU,2021-03-28 23:02:50,55.9299,39.6144,23.38,96,16,3.58
303,Kamaishi,JP,2021-03-28 23:01:19,39.2667,141.8833,53.6,100,90,2.3
304,Albertville,US,2021-03-28 23:02:51,34.2676,-86.2089,60.01,44,1,16.11
305,Erenhot,CN,2021-03-28 23:02:51,43.6475,111.9767,32.67,29,67,5.88
306,Mackenzie,CA,2021-03-28 23:00:11,55.2999,-123.1698,32.0,64,90,11.5
307,Khani,GE,2021-03-28 23:02:51,41.9563,42.9566,33.8,86,0,3.44
308,Naryan-Mar,RU,2021-03-28 23:02:52,67.6713,53.087,32.99,94,100,10.54
309,Cayenne,GF,2021-03-28 23:02:52,4.9333,-52.3333,81.0,78,75,8.05
310,Nurota,UZ,2021-03-28 23:02:52,40.5614,65.6886,39.2,93,40,6.91
311,Pangnirtung,CA,2021-03-28 23:02:53,66.1451,-65.7125,0.37,96,100,2.21
312,Asau,RO,2021-03-28 23:02:53,46.4333,26.4,36.0,50,96,4.36
313,Ladnun,IN,2021-03-28 23:02:54,27.65,74.3833,82.09,15,7,16.51
314,Chapais,CA,2021-03-28 23:02:55,49.7834,-74.8492,30.2,93,90,8.05
315,Amapa,BR,2021-03-28 23:02:55,1.0,-52.0,72.18,98,100,2.35
316,Lompoc,US,2021-03-28 23:01:12,34.6391,-120.4579,69.01,67,1,16.11
317,Safaga,EG,2021-03-28 23:02:55,26.7292,33.9365,62.6,45,0,18.41
318,Hirara,JP,2021-03-28 23:02:56,24.8,125.2833,73.4,100,75,5.75
319,Hamza,UZ,2021-03-28 23:02:57,40.4264,71.4956,50.0,71,75,23.02
320,Tiznit,MA,2021-03-28 23:02:57,29.5833,-9.5,63.32,52,38,5.37
321,Malakal,SS,2021-03-28 23:02:57,9.5334,31.6605,83.64,16,0,11.12
322,Margate,GB,2021-03-28 23:02:58,51.3813,1.3862,50.0,70,95,5.01
323,Aklavik,CA,2021-03-28 23:02:58,68.2191,-135.0107,-5.8,59,44,6.91
324,Waingapu,ID,2021-03-28 23:02:58,-9.6567,120.2641,80.29,85,100,6.89
325,Ostrovnoy,RU,2021-03-28 23:02:59,68.0531,39.5131,35.51,97,100,11.41
326,Ola,RU,2021-03-28 23:02:59,59.5833,151.2833,7.74,87,72,2.64
327,Thunder Bay,CA,2021-03-28 23:02:59,48.4001,-89.3168,33.8,44,75,10.36
328,Chicama,PE,2021-03-28 23:02:59,-7.8447,-79.1469,71.6,83,20,10.36
329,Garmsar,IR,2021-03-28 23:03:00,35.2182,52.3409,47.97,33,0,8.21
330,Husavik,IS,2021-03-28 23:03:00,66.0449,-17.3389,32.0,64,90,16.11
331,Santa Marta,CO,2021-03-28 23:01:10,11.2408,-74.199,84.0,67,59,18.99
332,Sayyan,YE,2021-03-28 23:01:31,15.1718,44.3244,52.81,41,6,2.1
333,Orumiyeh,IR,2021-03-28 23:00:33,37.5527,45.0761,30.2,74,0,6.91
334,Milkovo,RU,2021-03-28 23:03:02,54.7167,158.6167,20.28,67,26,5.48
335,Bundaberg,AU,2021-03-28 23:03:02,-24.85,152.35,81.0,83,87,5.75
336,Sabang,ID,2021-03-28 23:03:03,5.8933,95.3214,80.94,73,96,3.0
337,Shadegan,IR,2021-03-28 23:03:03,30.6497,48.6647,60.8,51,0,11.5
338,Moses Lake,US,2021-03-28 23:03:04,47.1301,-119.2781,59.0,33,90,25.32
339,Egvekinot,RU,2021-03-28 23:03:04,66.3167,-179.1667,8.31,91,100,13.06
340,Jiangyou,CN,2021-03-28 23:03:04,31.7667,104.7167,59.18,70,0,4.18
341,Watsa,CD,2021-03-28 23:03:05,3.0372,29.5355,67.73,80,97,3.76
342,Atar,MR,2021-03-28 23:03:05,20.5169,-13.0499,77.97,24,84,7.7
343,Miandrivazo,MG,2021-03-28 23:03:05,-19.5167,45.4667,73.38,86,1,1.57
344,Hanko,FI,2021-03-28 23:03:06,59.8333,22.95,37.99,84,84,4.0
345,Srednekolymsk,RU,2021-03-28 23:03:06,67.45,153.6833,-0.47,93,100,4.88
346,San Policarpo,PH,2021-03-28 23:03:07,12.1791,125.5072,80.04,82,100,10.07
347,Matamoros,MX,2021-03-28 22:59:36,25.5333,-103.25,78.8,21,75,9.22
348,Leshukonskoye,RU,2021-03-28 23:03:07,64.8989,45.7622,33.69,94,100,8.14
349,Rupert,US,2021-03-28 23:03:08,42.6191,-113.6772,71.6,15,1,19.57
350,San Nicolas,PH,2021-03-28 23:03:08,18.1725,120.5953,73.4,94,20,3.44
351,Caohai,CN,2021-03-28 23:03:08,26.8661,104.2841,48.58,29,9,4.72
352,Killybegs,IE,2021-03-28 23:03:09,54.6333,-8.45,53.01,94,100,8.99
353,Flin Flon,CA,2021-03-28 23:03:09,54.7682,-101.865,33.8,75,90,10.36
354,San Patricio,US,2021-03-28 23:03:11,28.017,-97.5169,60.8,72,90,16.11
355,Gizo,SB,2021-03-28 23:03:11,-8.103,156.8419,84.36,69,46,7.43
356,Kidal,ML,2021-03-28 23:03:11,18.4411,1.4078,73.53,10,0,11.59
357,Mallow,IE,2021-03-28 23:03:11,52.1333,-8.6333,55.0,100,90,28.77
358,Murgab,TM,2021-03-28 23:03:12,37.4966,61.9714,42.8,81,4,6.91
359,Ahipara,NZ,2021-03-28 23:03:12,-35.1667,173.1667,70.83,83,46,7.54
360,Kpandu,GH,2021-03-28 23:03:12,6.9954,0.2931,80.17,71,35,8.97
361,Krasnoselkup,RU,2021-03-28 23:03:13,65.7,82.4667,-7.83,98,11,10.25
362,Korsakov,RU,2021-03-28 23:03:13,46.6328,142.7813,30.2,100,90,11.18
363,Lorengau,PG,2021-03-28 23:03:13,-2.0226,147.2712,83.14,78,100,9.78
364,Tateyama,JP,2021-03-28 23:00:58,34.9833,139.8667,64.0,1,64,5.01
365,Dhidhdhoo,MV,2021-03-28 22:59:16,6.8833,73.1,84.18,70,74,12.03
366,Lasa,IT,2021-03-28 23:03:14,46.6166,10.7002,46.99,64,0,5.75
367,Isiro,CD,2021-03-28 23:03:14,2.7739,27.616,72.7,63,88,2.24
368,Ciudad Guayana,VE,2021-03-28 23:03:14,8.3533,-62.6528,77.0,91,60,1.99
369,Broome,US,2021-03-28 23:03:15,42.2506,-75.833,50.0,87,75,10.36
370,Mantua,IT,2021-03-28 22:59:57,45.1667,10.7833,52.0,79,55,5.01
371,Dolores,AR,2021-03-28 23:03:15,-36.3132,-57.6792,62.6,94,98,9.75
372,Chadiza,ZM,2021-03-28 23:03:15,-14.0678,32.4392,63.05,96,100,4.59
373,Gat,IL,2021-03-28 23:03:16,31.61,34.7642,54.0,75,1,4.68
374,Marsa Matruh,EG,2021-03-28 23:03:16,31.3525,27.2453,59.0,58,40,10.36
375,Rocha,UY,2021-03-28 23:01:17,-34.4833,-54.3333,62.22,95,74,5.28
376,Huarmey,PE,2021-03-28 23:03:16,-10.0681,-78.1522,72.21,80,100,9.35
377,Jalu,LY,2021-03-28 23:03:17,29.0331,21.5482,58.71,35,29,7.87
378,Roebourne,AU,2021-03-28 23:03:17,-20.7833,117.1333,86.59,47,73,8.48
379,Road Town,VG,2021-03-28 23:03:17,18.4167,-64.6167,78.01,83,40,12.66
380,Ocos,GT,2021-03-28 23:03:18,14.5094,-92.1933,89.6,55,40,9.22
381,Imeni Zhelyabova,RU,2021-03-28 23:03:18,58.9544,36.5956,27.79,97,34,5.17
382,Mendi,PG,2021-03-28 23:03:19,-6.1761,143.6513,64.76,72,84,0.74
383,Mehamn,NO,2021-03-28 23:03:19,71.0357,27.8492,28.8,76,90,7.96
384,Along,IN,2021-03-28 23:03:19,28.1667,94.7667,58.5,40,1,1.79
385,Maridi,SS,2021-03-28 23:03:20,4.9158,29.4742,71.55,66,73,2.71
386,Svetlaya,RU,2021-03-28 23:03:20,46.5389,138.3297,32.99,97,100,19.46
387,Atasu,KZ,2021-03-28 23:03:20,48.6814,71.6433,23.67,91,97,12.17
388,Oussouye,SN,2021-03-28 23:03:20,12.485,-16.5469,77.0,88,0,11.5
389,Tyrma,RU,2021-03-28 23:03:21,50.0833,132.1667,34.38,85,100,7.85
390,Airai,TL,2021-03-28 23:03:21,-8.9266,125.4092,60.82,97,100,2.93
391,Manokwari,ID,2021-03-28 23:00:18,-0.8667,134.0833,80.13,79,100,4.54
392,Latung,PH,2021-03-28 23:03:21,5.5,120.8833,82.49,78,97,12.57
393,Fort Nelson,CA,2021-03-28 23:03:22,58.8053,-122.7002,12.2,85,90,16.11
394,Acarau,BR,2021-03-28 23:03:22,-2.8856,-40.12,77.63,82,10,5.95
395,Ballina,AU,2021-03-28 23:03:22,-28.8667,153.5667,72.0,78,3,9.22
396,Cherskiy,RU,2021-03-28 23:03:22,68.75,161.3,-1.98,85,99,3.2
397,Vila Velha,BR,2021-03-28 23:00:26,-20.3297,-40.2925,77.0,83,0,3.44
398,Iwanai,JP,2021-03-28 23:03:23,42.9744,140.5089,48.49,95,93,6.78
399,Mendoza,AR,2021-03-28 22:59:18,-32.8908,-68.8272,75.2,27,0,6.91
400,Shieli,KZ,2021-03-28 23:03:23,44.1667,66.75,41.31,64,100,6.53
401,Blagoyevo,RU,2021-03-28 23:03:24,63.3667,47.9167,29.3,91,100,7.31
402,Dunedin,NZ,2021-03-28 22:59:32,-45.8742,170.5036,57.99,94,33,1.99
403,Conakry,GN,2021-03-28 23:03:24,9.538,-13.6773,78.98,76,25,5.73
404,Cabo San Lucas,MX,2021-03-28 22:59:02,22.8909,-109.9124,77.0,27,40,11.5
405,Tocopilla,CL,2021-03-28 23:00:37,-22.092,-70.1979,68.41,72,15,5.82
406,Arenillas,ES,2021-03-28 23:03:25,41.3471,-2.8462,48.0,70,2,3.62
407,Buta,CD,2021-03-28 23:03:25,2.7858,24.73,73.18,64,54,2.51
408,Tokur,RU,2021-03-28 23:03:25,53.1333,132.9,23.04,87,100,3.33
409,Noumea,NC,2021-03-28 23:00:04,-22.2763,166.4572,84.0,61,0,6.91
410,Vestmannaeyjar,IS,2021-03-28 23:03:25,63.4427,-20.2734,35.64,60,69,12.15
411,Adrar,MR,2021-03-28 23:03:26,20.5022,-10.0711,80.51,8,82,9.37
412,Korla,CN,2021-03-28 23:03:26,41.7597,86.1469,55.65,41,100,7.25
413,Yarmouth,US,2021-03-28 23:03:26,41.7057,-70.2286,54.0,94,90,17.27
414,Grafton,US,2021-03-28 23:03:27,42.207,-71.6856,57.0,94,90,12.66
415,Iracoubo,GF,2021-03-28 23:01:12,5.4802,-53.2011,77.74,83,96,14.23
416,Macon,US,2021-03-28 23:03:27,39.8667,-88.9668,48.2,43,1,16.11
417,Nelson Bay,AU,2021-03-28 23:03:27,-32.7167,152.15,69.8,83,40,5.75
418,Mayo,US,2021-03-28 23:03:28,38.8876,-76.5119,61.0,88,90,11.5
419,Kermanshah,IR,2021-03-28 23:01:10,34.3142,47.065,35.6,51,0,2.19
420,Riberalta,BO,2021-03-28 23:03:28,-10.9833,-66.1,78.8,89,75,11.5
421,Pisco,PE,2021-03-28 23:03:28,-13.7,-76.2167,71.01,73,0,20.71
422,Zhangye,CN,2021-03-28 23:03:29,38.9342,100.4517,45.01,41,5,6.49
423,Anadyr,RU,2021-03-28 23:03:29,64.75,177.4833,12.2,79,40,29.08
424,Hauterive,FR,2021-03-28 23:03:29,46.0901,3.4459,44.6,61,0,1.14
425,Etchoropo,MX,2021-03-28 23:03:29,26.7667,-109.6667,79.23,29,0,15.7
426,Weligama,LK,2021-03-28 23:03:30,5.9667,80.4167,74.52,86,81,5.91
427,Karoi,ZW,2021-03-28 23:03:30,-16.8099,29.6925,61.63,91,70,6.73
428,Saint-Denis,FR,2021-03-28 23:03:30,48.9167,2.3333,54.0,62,0,1.14
429,Nuoro,IT,2021-03-28 23:03:31,40.3211,9.3297,55.4,94,0,2.3
430,Lewistown,US,2021-03-28 23:03:31,40.5992,-77.5714,53.6,76,20,16.11
431,Shimoda,JP,2021-03-28 23:03:32,34.6667,138.95,64.0,94,62,8.86
432,Port Elizabeth,ZA,2021-03-28 23:03:32,-33.918,25.5701,62.6,82,40,10.36
433,Fengzhen,CN,2021-03-28 23:03:32,40.4394,113.1536,34.63,27,100,2.3
434,Hambantota,LK,2021-03-28 23:03:32,6.1241,81.1185,73.4,100,90,3.44
435,Svetlyy,RU,2021-03-28 22:59:03,54.675,20.1347,41.0,70,0,6.71
436,Derzhavinsk,KZ,2021-03-28 23:03:33,51.1,66.3167,13.23,95,13,9.33
437,Los Llanos De Aridane,ES,2021-03-28 23:03:33,28.6585,-17.9182,64.4,77,40,3.44
438,Dubbo,AU,2021-03-28 23:03:33,-32.25,148.6167,62.6,67,28,9.22
439,Khotynets,RU,2021-03-28 23:03:34,53.1286,35.3966,29.37,97,100,6.58
440,Healdsburg,US,2021-03-28 23:03:34,38.6105,-122.8692,78.01,35,1,9.22
441,Nagai,JP,2021-03-28 23:03:34,38.1036,140.035,60.01,100,75,2.3
442,Aguilas,ES,2021-03-28 23:03:35,37.4063,-1.5829,59.0,81,100,9.64
443,Northam,GB,2021-03-28 23:03:35,51.0333,-4.2167,50.0,92,63,18.01
444,Port Macquarie,AU,2021-03-28 23:03:35,-31.4333,152.9167,73.99,74,14,1.01
445,Khelyulya,RU,2021-03-28 23:03:35,61.7333,30.6833,32.25,99,100,3.49
446,Bambanglipuro,ID,2021-03-28 23:03:10,-7.95,110.2833,77.07,89,79,2.51
447,Campbell River,CA,2021-03-28 23:03:36,50.0163,-125.2446,48.99,57,75,14.97
448,Mount Isa,AU,2021-03-28 23:03:36,-20.7333,139.5,77.0,29,2,17.27
449,Santa Clara,CU,2021-03-28 23:03:36,22.4,-79.9667,80.6,69,20,16.11
450,Morant Bay,JM,2021-03-28 23:03:37,17.8815,-76.4093,84.2,54,20,24.16
451,Tignere,CM,2021-03-28 23:03:37,7.3667,12.65,71.35,24,41,2.24
452,Kazerun,IR,2021-03-28 23:03:37,29.6195,51.6541,60.94,21,7,3.44
453,Yulara,AU,2021-03-28 23:03:37,-25.2406,130.9889,71.6,56,0,8.05
454,Valleyview,CA,2021-03-28 23:03:38,55.0667,-117.2859,37.4,56,100,13.8
455,Yar-Sale,RU,2021-03-28 23:03:38,66.8333,70.8333,-16.67,99,13,7.85
456,Half Moon Bay,US,2021-03-28 23:03:38,37.4636,-122.4286,73.4,87,1,12.66
457,Itacoatiara,BR,2021-03-28 23:03:38,-3.1431,-58.4442,76.37,91,25,2.93
458,Tshane,BW,2021-03-28 23:03:39,-24.0196,21.8684,70.2,29,5,6.93
459,Cap Malheureux,MU,2021-03-28 23:03:39,-19.9842,57.6142,77.0,80,3,1.99
460,Rio Gallegos,AR,2021-03-28 23:03:39,-51.6226,-69.2181,53.6,50,0,3.44
461,Rio Tinto,PT,2021-03-28 23:02:30,41.1826,-8.5581,63.0,76,0,1.14
462,Anloga,GH,2021-03-28 23:03:40,5.7947,0.8973,82.4,74,20,3.44
463,Kathmandu,NP,2021-03-28 23:03:40,27.7167,85.3167,55.4,76,20,3.38
464,Virginia Beach,US,2021-03-28 23:00:50,36.8529,-75.978,75.0,62,100,11.01
465,Codrington,AU,2021-03-28 23:03:40,-38.2667,141.9667,60.66,64,97,7.11
466,Naze,JP,2021-03-28 23:01:32,28.3667,129.4833,66.2,94,75,3.44
467,Mongo,TD,2021-03-28 23:03:41,12.1844,18.693,81.93,14,5,13.85
468,Santa Maria,BR,2021-03-28 23:03:41,-29.6842,-53.8069,73.4,73,75,9.22
469,Belyy Yar,RU,2021-03-28 23:03:41,53.6039,91.3903,28.4,93,99,4.47
470,Sinnamary,GF,2021-03-28 23:01:12,5.3833,-52.95,77.86,83,98,13.89
471,Udachnyy,RU,2021-03-28 23:00:13,66.4167,112.4,9.32,98,100,4.5
472,Cabedelo,BR,2021-03-28 23:03:42,-6.9811,-34.8339,78.8,100,0,4.61
473,Namibe,AO,2021-03-28 23:03:42,-15.1961,12.1522,74.05,74,40,2.66
474,Ossora,RU,2021-03-28 23:03:42,59.2353,163.0719,13.35,69,38,3.98
475,Sidi Ali,DZ,2021-03-28 23:03:43,36.0998,0.4206,60.96,62,100,2.33
476,Muros,ES,2021-03-28 23:03:43,42.7762,-9.0603,57.0,76,0,7.49
477,Uyemskiy,RU,2021-03-28 23:03:43,64.4743,40.8524,39.2,65,40,4.47
478,Kruisfontein,ZA,2021-03-28 23:03:43,-34.0033,24.7314,63.0,75,92,5.01
479,Usinsk,RU,2021-03-28 23:03:44,65.9939,57.5281,20.84,96,99,7.47
480,Mildura,AU,2021-03-28 23:01:54,-34.2,142.15,61.0,67,0,6.91
481,Annonay,FR,2021-03-28 23:03:44,45.2397,4.6708,46.99,87,0,9.22
482,Urumqi,CN,2021-03-28 23:03:44,43.801,87.6005,48.2,81,90,6.71
483,Neuquen,AR,2021-03-28 23:00:25,-38.9516,-68.0591,77.0,31,0,9.33
484,Asyut,EG,2021-03-28 23:03:44,27.181,31.1837,55.4,58,0,12.66
485,Nynashamn,SE,2021-03-28 23:03:45,58.9034,17.9479,43.0,91,100,3.0
486,Cidreira,BR,2021-03-28 23:03:45,-30.1811,-50.2056,73.58,82,36,6.17
487,Guaruja,BR,2021-03-28 22:58:50,-23.9931,-46.2564,84.0,26,54,1.01
488,Changqing,CN,2021-03-28 23:03:45,36.5575,116.7272,60.01,23,100,11.54
489,Harnosand,SE,2021-03-28 23:03:46,62.6323,17.9379,35.01,100,90,1.14
490,Cururupu,BR,2021-03-28 23:03:46,-1.8283,-44.8683,74.23,97,48,2.82
491,Zhangjiakou,CN,2021-03-28 23:03:46,40.81,114.8794,37.13,25,93,4.41
492,Timmins,CA,2021-03-28 23:03:46,48.4669,-81.3331,30.2,80,90,19.57
493,Yaan,NG,2021-03-28 23:03:47,7.3833,8.5667,88.61,16,27,3.31
494,Buin,CL,2021-03-28 23:03:47,-33.7333,-70.75,77.0,46,0,9.22
495,Pforzheim,DE,2021-03-28 23:03:47,48.8833,8.7,51.01,67,99,3.58
496,Marsabit,KE,2021-03-28 23:03:48,2.3284,37.9899,70.65,48,100,7.18
497,Aksarka,RU,2021-03-28 23:03:48,66.5606,67.7975,-20.15,100,74,4.07
498,Wellsford,NZ,2021-03-28 23:03:48,-36.2833,174.5167,73.99,78,98,4.0
499,Fairbanks,US,2021-03-28 22:59:07,64.8378,-147.7164,19.0,48,1,3.44
500,Villarrica,PY,2021-03-28 23:03:49,-25.75,-56.4333,71.78,71,96,3.98
501,Umm Lajj,SA,2021-03-28 23:01:43,25.0213,37.2685,71.49,53,9,14.63
502,Kununurra,AU,2021-03-28 23:03:49,-15.7667,128.7333,78.8,89,100,3.44
503,Phan Thiet,VN,2021-03-28 23:03:49,10.9333,108.1,73.67,90,53,5.03
504,San Jose,US,2021-03-28 23:03:12,37.3394,-121.895,79.0,27,20,17.27
505,Caicedo,CO,2021-03-28 23:03:50,6.4051,-75.9826,71.6,73,75,6.91
506,Guerrero Negro,MX,2021-03-28 23:03:50,27.9769,-114.0611,80.2,24,16,13.24
507,Puerto Escondido,MX,2021-03-28 23:03:50,15.85,-97.0667,84.2,70,1,9.22
508,Terney,RU,2021-03-28 23:03:51,45.0503,136.6092,35.6,97,100,11.43
509,Zyryanskoye,RU,2021-03-28 23:03:51,56.8306,86.6258,28.83,94,100,2.57
510,Great Yarmouth,GB,2021-03-28 23:03:51,52.6083,1.7305,51.8,76,75,17.27
511,Kushiro,JP,2021-03-28 23:03:52,42.975,144.3747,41.0,100,90,3.44
512,Mashhad,IR,2021-03-28 23:02:33,36.297,59.6062,37.4,70,40,9.22
513,Guanica,PR,2021-03-28 23:03:52,17.9716,-66.908,79.0,70,10,5.01
514,Labuan,MY,2021-03-28 23:03:52,5.2767,115.2417,75.2,100,40,1.14
515,Ishigaki,JP,2021-03-28 23:00:06,24.3448,124.1572,75.2,100,75,3.44
516,Faanui,PF,2021-03-28 23:03:53,-16.4833,-151.75,82.4,73,50,20.83
517,Puri,IN,2021-03-28 23:03:53,19.8,85.85,78.8,94,40,5.75
518,Nesebar,BG,2021-03-28 23:03:53,42.7833,27.7333,55.4,47,0,10.36
519,Cobija,BO,2021-03-28 22:59:13,-11.0267,-68.7692,72.97,96,95,3.49
520,Sabya,SA,2021-03-28 23:03:54,17.1495,42.6254,80.6,74,0,5.73
521,Bull Savanna,JM,2021-03-28 23:03:54,17.8868,-77.5902,77.34,73,15,12.8
522,Henties Bay,NA,2021-03-28 23:03:54,-22.116,14.2845,61.0,90,0,7.87
523,Keningau,MY,2021-03-28 23:03:54,5.3378,116.1602,77.0,94,20,4.61
524,Tazovskiy,RU,2021-03-28 23:03:56,67.4667,78.7,-14.17,99,36,8.48
525,Yinchuan,CN,2021-03-28 23:03:56,38.4681,106.2731,43.68,27,2,7.27
526,Sibu,MY,2021-03-28 23:03:57,2.3,111.8167,75.2,100,40,1.14
527,Mbini,GQ,2021-03-28 23:03:57,1.574,9.6134,79.5,82,100,2.57
528,Kpalime,TG,2021-03-28 23:03:58,6.9,0.6333,76.95,77,12,2.51
529,Maniitsoq,GL,2021-03-28 23:03:58,65.4167,-52.9,1.83,63,23,8.1
530,Danilovka,RU,2021-03-28 23:03:59,50.3557,44.1168,32.07,85,100,10.71
531,Vaitape,PF,2021-03-28 23:03:59,-16.5167,-151.75,82.4,73,51,20.83
532,Jumla,NP,2021-03-28 23:03:03,29.2747,82.1838,44.58,62,68,3.74
533,Cabatuan,PH,2021-03-28 23:03:59,10.8794,122.486,78.46,83,100,8.52
534,Atambua,ID,2021-03-28 23:04:00,-9.1061,124.8925,73.26,91,100,4.38
535,Victor Harbor,AU,2021-03-28 23:04:00,-35.5667,138.6167,64.99,68,15,3.89
536,Starogard Gdanski,PL,2021-03-28 23:04:00,53.964,18.5264,45.0,100,100,11.21
537,Ciudad Bolivar,VE,2021-03-28 23:04:01,8.1222,-63.5497,87.13,47,75,12.68
538,Gainesville,US,2021-03-28 23:03:47,29.6516,-82.3248,80.01,61,1,10.36
539,Homa Bay,KE,2021-03-28 23:04:01,-0.5273,34.4571,66.4,84,94,5.53
540,Alcaniz,ES,2021-03-28 23:04:01,41.05,-0.1333,46.0,73,0,4.0
541,Ust-Kuyga,RU,2021-03-28 23:04:02,70.0167,135.6,6.53,96,100,4.47
542,Ruteng,ID,2021-03-28 23:04:02,-8.6136,120.4721,64.2,91,100,1.5
543,Sawakin,SD,2021-03-28 23:04:02,19.1059,37.3321,73.69,66,34,8.88
544,Meadow Lake,US,2021-03-28 23:02:21,34.8014,-106.5436,70.0,16,1,6.91
545,Baijiantan,CN,2021-03-28 23:04:03,45.6333,85.1833,49.37,70,100,13.27
546,Cam Ranh,VN,2021-03-28 23:04:03,11.9214,109.1591,73.4,88,0,2.3
547,Bowen,AU,2021-03-28 23:04:03,-20.0167,148.2333,77.0,78,41,9.22
548,Petropavlovsk-Kamchatskiy,RU,2021-03-28 23:04:03,53.0452,158.6483,26.6,39,79,6.71
549,Kashira,RU,2021-03-28 23:04:04,54.8444,38.1669,33.8,69,0,8.95
550,Bangui,CF,2021-03-28 23:04:04,4.3612,18.555,82.4,74,34,1.77
551,Taoudenni,ML,2021-03-28 23:04:05,22.6783,-3.9836,80.55,6,100,12.35
552,Tezu,IN,2021-03-28 23:04:05,27.9167,96.1667,68.54,23,1,4.36
553,Bom Sucesso,BR,2021-03-28 23:04:05,-21.0331,-44.7581,70.18,76,83,0.4
554,Orlik,RU,2021-03-28 23:04:06,52.5178,99.825,9.27,86,100,1.19
555,Quelimane,MZ,2021-03-28 23:04:06,-17.8786,36.8883,78.8,89,40,2.3
556,Vanimo,PG,2021-03-28 23:04:06,-2.6741,141.3028,80.8,77,100,4.27
557,Samoded,RU,2021-03-28 23:04:07,63.6083,40.5111,31.51,92,97,7.65
558,Pljevlja,ME,2021-03-28 23:04:07,43.3333,19.3333,39.2,60,75,1.14
559,Porto Novo,BJ,2021-03-28 23:04:07,6.4965,2.6036,82.4,83,20,9.22
560,Kaeo,NZ,2021-03-28 23:04:08,-35.1,173.7833,69.01,97,82,5.01
561,Varzea Da Palma,BR,2021-03-28 23:04:08,-17.5981,-44.7308,75.4,57,44,2.91
562,Nchelenge,ZM,2021-03-28 23:04:08,-9.3451,28.734,68.61,89,100,4.7
563,Kijang,KR,2021-03-28 23:04:09,35.2442,129.2139,55.4,76,20,4.61
564,Hovd,MN,2021-03-28 23:04:09,48.0056,91.6419,34.79,60,100,3.38
565,Mwense,ZM,2021-03-28 23:04:09,-10.3845,28.698,65.55,91,100,0.89
566,Hokitika,NZ,2021-03-28 23:04:10,-42.7167,170.9667,63.3,84,50,3.67
567,Aswan,EG,2021-03-28 23:04:10,24.0934,32.907,63.57,25,0,16.22
568,Kharan,PK,2021-03-28 23:04:11,28.5833,65.4167,77.11,13,82,8.01
569,Tokmak,UA,2021-03-28 23:03:21,47.2514,35.7058,44.91,69,83,6.06
570,Sola,VU,2021-03-28 23:04:11,-13.8833,167.55,84.2,84,75,5.75
